Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Affective_Responsiveness ,Store: Cognitive_Responsiveness ,Store: Interpersonal_Manipulation,Store: Egocentricity
36,1678364874353,09/03/2023 12:27:54,1678364874353,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 2,ecid1g,3,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,quantised,2,,,Q6_Cognitive_Responsiveness ,7,object-18,4,3,9,8
37,1678364874354,09/03/2023 12:27:54,1678364874354,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 2,ecid1g,3,**Seeing people cry doesn’t really upset me.**,response,value,Strongly Disagree,,,Q9_Affective_Responsiveness,10,object-28,4,3,9,8
38,1678364874356,09/03/2023 12:27:54,1678364874356,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 2,ecid1g,3,**Seeing people cry doesn’t really upset me.**,response,quantised,1,,,Q9_Affective_Responsiveness,10,object-28,4,3,9,8
39,1678364874357,09/03/2023 12:27:54,1678364874357,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I find it difficult to understand what other people feel.**,response,value,Strongly Disagree,,,Q18_Cognitive_Responsiveness ,9,object-48,4,6,17,10
40,1678364874358,09/03/2023 12:27:54,1678364874358,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I find it difficult to understand what other people feel.**,response,quantised,1,,,Q18_Cognitive_Responsiveness ,9,object-48,4,6,17,10
41,1678364874359,09/03/2023 12:27:54,1678364874359,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,value,Agree,,,Q11_Interpersonal_Manipulation,2,object-41,4,6,17,10
42,1678364874360,09/03/2023 12:27:54,1678364874360,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,quantised,4,,,Q11_Interpersonal_Manipulation,2,object-41,4,6,17,10
43,1678364874361,09/03/2023 12:27:54,1678364874361,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,value,Strongly Disagree,,,Q17_Affective_Responsiveness,8,object-47,4,6,17,10
44,1678364874362,09/03/2023 12:27:54,1678364874362,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,quantised,1,,,Q17_Affective_Responsiveness,8,object-47,4,6,17,10
45,1678364874363,09/03/2023 12:27:54,1678364874363,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I’m good at pretending that I like someone if this will get me what I want.**,response,value,Sometimes Agree,,,Q19_Interpersonal_Manipulation,10,object-49,4,6,17,10
46,1678364874364,09/03/2023 12:27:54,1678364874364,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I’m good at pretending that I like someone if this will get me what I want.**,response,quantised,3,,,Q19_Interpersonal_Manipulation,10,object-49,4,6,17,10
47,1678364874365,09/03/2023 12:27:54,1678364874365,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I can guess how people will feel in different situations.**,response,value,Agree,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,4,6,17,10
48,1678364874366,09/03/2023 12:27:54,1678364874366,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I can guess how people will feel in different situations.**,response,quantised,4,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,4,6,17,10
49,1678364874367,09/03/2023 12:27:54,1678364874367,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,"**No matter what happens and what people say, I’m usually the one who is right.**",response,value,Disagree,,,Q12_Egocentricity,3,object-42,4,6,17,10
50,1678364874368,09/03/2023 12:27:54,1678364874368,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,"**No matter what happens and what people say, I’m usually the one who is right.**",response,quantised,2,,,Q12_Egocentricity,3,object-42,4,6,17,10
51,1678364874369,09/03/2023 12:27:54,1678364874369,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I don’t feel bad when a friend is going through a tough time.**,response,value,Strongly Disagree,,,Q13_Affective_Responsiveness,4,object-43,4,6,17,10
52,1678364874371,09/03/2023 12:27:54,1678364874371,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I don’t feel bad when a friend is going through a tough time.**,response,quantised,1,,,Q13_Affective_Responsiveness,4,object-43,4,6,17,10
53,1678364874372,09/03/2023 12:27:54,1678364874372,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,value,Agree,,,Q15_Interpersonal_Manipulation,6,object-45,4,6,17,10
54,1678364874373,09/03/2023 12:27:54,1678364874373,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,quantised,4,,,Q15_Interpersonal_Manipulation,6,object-45,4,6,17,10
55,1678364874374,09/03/2023 12:27:54,1678364874374,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,value,Sometimes Agree,,,Q14_Cognitive_Responsiveness ,5,object-44,4,6,17,10
56,1678364874375,09/03/2023 12:27:54,1678364874375,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,quantised,3,,,Q14_Cognitive_Responsiveness ,5,object-44,4,6,17,10
57,1678364874377,09/03/2023 12:27:54,1678364874377,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I’m happy to help somebody as long as I get something in return.**,response,value,Disagree,,,Q16_Egocentricity,7,object-46,4,6,17,10
58,1678364874378,09/03/2023 12:27:54,1678364874378,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,Page 3,okv7as,4,**I’m happy to help somebody as long as I get something in return.**,response,quantised,2,,,Q16_Egocentricity,7,object-46,4,6,17,10
59,1678364874379,09/03/2023 12:27:54,1678364874379,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,,,,Affective_Responsiveness ,response,score,4,,,,,,,,,
60,1678364874381,09/03/2023 12:27:54,1678364874381,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,,,,Cognitive_Responsiveness ,response,score,6,,,,,,,,,
61,1678364874382,09/03/2023 12:27:54,1678364874382,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,,,,Interpersonal_Manipulation,response,score,17,,,,,,,,,
62,1678364874383,09/03/2023 12:27:54,1678364874383,0,09/03/2023 12:27:54,121969,4,questionnaire-mb28,,27974038,9699,8308481,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1440x821,,PPTS-R,5,BA,AB,,,,Egocentricity,response,score,10,,,,,,,,,
1,1678385988431,09/03/2023 18:19:48,1678385988431,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I would lie to someone if this gets me what I want.**,response,value,Sometimes Agree,,,Q23_Interpersonal_Manipulation,4,object-63,3,1,4,4
2,1678385988432,09/03/2023 18:19:48,1678385988432,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I would lie to someone if this gets me what I want.**,response,quantised,3,,,Q23_Interpersonal_Manipulation,4,object-63,3,1,4,4
3,1678385988432,09/03/2023 18:19:48,1678385988432,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**Something has to benefit me otherwise it I’m not willing to do it.**,response,value,Disagree,,,Q20_Egocentricity,1,object-60,3,1,4,4
4,1678385988432,09/03/2023 18:19:48,1678385988432,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**Something has to benefit me otherwise it I’m not willing to do it.**,response,quantised,2,,,Q20_Egocentricity,1,object-60,3,1,4,4
5,1678385988433,09/03/2023 18:19:48,1678385988433,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**It doesn’t really bother me to see somebody in pain.**,response,value,Disagree,,,Q25_Affective_Responsiveness,6,object-65,3,1,4,4
6,1678385988433,09/03/2023 18:19:48,1678385988433,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**It doesn’t really bother me to see somebody in pain.**,response,quantised,2,,,Q25_Affective_Responsiveness,6,object-65,3,1,4,4
7,1678385988434,09/03/2023 18:19:48,1678385988434,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,"**How others feel is irrelevant to me, as long as I feel good.**",response,value,Strongly Disagree,,,Q28_Egocentricity,9,object-68,3,1,4,4
8,1678385988434,09/03/2023 18:19:48,1678385988434,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,"**How others feel is irrelevant to me, as long as I feel good.**",response,quantised,1,,,Q28_Egocentricity,9,object-68,3,1,4,4
9,1678385988434,09/03/2023 18:19:48,1678385988434,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,value,Strongly Disagree,,,Q26_Cognitive_Responsiveness ,7,object-66,3,1,4,4
10,1678385988435,09/03/2023 18:19:48,1678385988435,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I find it hard to understand why some people get very upset when they lose someone close to them.**,response,quantised,1,,,Q26_Cognitive_Responsiveness ,7,object-66,3,1,4,4
11,1678385988435,09/03/2023 18:19:48,1678385988435,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,value,Sometimes Agree,,,Q24_Egocentricity,5,object-64,3,1,4,4
12,1678385988436,09/03/2023 18:19:48,1678385988436,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,"**I like it when people do as I say, regardless of whether I’m right or wrong.**",response,quantised,3,,,Q24_Egocentricity,5,object-64,3,1,4,4
13,1678385988436,09/03/2023 18:19:48,1678385988436,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,"**I’m good at getting people to do what I want, even if they don’t want to at first.**",response,value,Sometimes Agree,,,Q27_Interpersonal_Manipulation,8,object-67,3,1,4,4
14,1678385988437,09/03/2023 18:19:48,1678385988437,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,"**I’m good at getting people to do what I want, even if they don’t want to at first.**",response,quantised,3,,,Q27_Interpersonal_Manipulation,8,object-67,3,1,4,4
15,1678385988437,09/03/2023 18:19:48,1678385988437,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**Seeing somebody suffer doesn’t distress me.**,response,value,Disagree,,,Q21_Affective_Responsiveness,2,object-61,3,1,4,4
16,1678385988438,09/03/2023 18:19:48,1678385988438,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**Seeing somebody suffer doesn’t distress me.**,response,quantised,2,,,Q21_Affective_Responsiveness,2,object-61,3,1,4,4
17,1678385988438,09/03/2023 18:19:48,1678385988438,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I can see when someone is hiding what they really feel.**,response,value,Agree,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,3,1,4,4
18,1678385988439,09/03/2023 18:19:48,1678385988439,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 4,kr77tx,2,**I can see when someone is hiding what they really feel.**,response,quantised,4,,,Q22_Cognitive_Responsiveness_Reverse,3,object-62,3,1,4,4
19,1678385988439,09/03/2023 18:19:48,1678385988439,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,**Seeing people cry doesn’t really upset me.**,response,value,Sometimes Agree,,,Q9_Affective_Responsiveness,10,object-28,8,5,7,9
20,1678385988440,09/03/2023 18:19:48,1678385988440,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,**Seeing people cry doesn’t really upset me.**,response,quantised,3,,,Q9_Affective_Responsiveness,10,object-28,8,5,7,9
21,1678385988440,09/03/2023 18:19:48,1678385988440,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I know what to say or do to make another person feel guilty.**
",response,value,Disagree,,,Q3_Interpersonal_Manipulation,3,object-14,8,5,7,9
22,1678385988441,09/03/2023 18:19:48,1678385988441,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I know what to say or do to make another person feel guilty.**
",response,quantised,2,,,Q3_Interpersonal_Manipulation,3,object-14,8,5,7,9
23,1678385988441,09/03/2023 18:19:48,1678385988441,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,value,Agree,,,Q4_Egocentricity,4,object-15,8,5,7,9
24,1678385988442,09/03/2023 18:19:48,1678385988442,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,quantised,4,,,Q4_Egocentricity,4,object-15,8,5,7,9
25,1678385988442,09/03/2023 18:19:48,1678385988442,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,value,Disagree,,,Q6_Cognitive_Responsiveness ,7,object-18,8,5,7,9
26,1678385988443,09/03/2023 18:19:48,1678385988443,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,quantised,2,,,Q6_Cognitive_Responsiveness ,7,object-18,8,5,7,9
27,1678385988443,09/03/2023 18:19:48,1678385988443,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**What other people feel doesn’t concern me.**
",response,value,Disagree,,,Q5_Affective_Responsiveness,5,object-16,8,5,7,9
28,1678385988444,09/03/2023 18:19:48,1678385988444,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**What other people feel doesn’t concern me.**
",response,quantised,2,,,Q5_Affective_Responsiveness,5,object-16,8,5,7,9
29,1678385988444,09/03/2023 18:19:48,1678385988444,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Attention_Check,6,object-17,8,5,7,9
30,1678385988445,09/03/2023 18:19:48,1678385988445,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,5,,,Attention_Check,6,object-17,8,5,7,9
31,1678385988446,09/03/2023 18:19:48,1678385988446,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,value,Sometimes Agree,,,Q8_Egocentricity,9,object-27,8,5,7,9
32,1678385988446,09/03/2023 18:19:48,1678385988446,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,quantised,3,,,Q8_Egocentricity,9,object-27,8,5,7,9
33,1678385988447,09/03/2023 18:19:48,1678385988447,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,value,Agree,,,Q2_Cognitive_Responsiveness ,2,object-6,8,5,7,9
34,1678385988447,09/03/2023 18:19:48,1678385988447,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,quantised,4,,,Q2_Cognitive_Responsiveness ,2,object-6,8,5,7,9
35,1678385988448,09/03/2023 18:19:48,1678385988448,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,value,Sometimes Agree,,,Q7_Interpersonal_Manipulation,8,object-19,8,5,7,9
36,1678385988448,09/03/2023 18:19:48,1678385988448,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,quantised,3,,,Q7_Interpersonal_Manipulation,8,object-19,8,5,7,9
