Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-uj56;order-jpm9;Page;Page ID;Page Counter;Question;Response Type;Key;Response;Tag;OptionOrder;Object Name;Object Number;Object ID
3;1689760025153;19/07/2023 09:47:05;1689763625153;1;19/07/2023 11:47:05;121969;7;questionnaire-igew;;30743369;5d68c8aa40524c00189e8ac2;9129294;;complete;;64b7be3a5b8f2425da103cd6;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x794;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1689762010055;19/07/2023 10:20:10;1689765610055;1;19/07/2023 12:20:10;121969;7;questionnaire-igew;;30744238;62db2644ab0a3a353c0dcb54;9129526;;complete;;64b7c6c467eb585abcdbcf39;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;3440x1440;3440x1297;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;42;;;Number Entry;2;object-3
3;1689762010055;19/07/2023 10:20:10;1689765610055;1;19/07/2023 12:20:10;121969;7;questionnaire-igew;;30744238;62db2644ab0a3a353c0dcb54;9129526;;complete;;64b7c6c467eb585abcdbcf39;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;3440x1440;3440x1297;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1689949818520;21/07/2023 14:30:18;1689953418520;1;21/07/2023 16:30:18;121969;7;questionnaire-igew;;30797486;63eb3891e11552f1afb46066;9144794;;complete;;64baa4607ca6a9ec4beff924;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x929;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;33;;;Number Entry;2;object-3
3;1689949818520;21/07/2023 14:30:18;1689953418520;1;21/07/2023 16:30:18;121969;7;questionnaire-igew;;30797486;63eb3891e11552f1afb46066;9144794;;complete;;64baa4607ca6a9ec4beff924;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x929;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1689949836426;21/07/2023 14:30:36;1689953436426;1;21/07/2023 16:30:36;121969;7;questionnaire-igew;;30797502;63d13c076dd249ca3a6bffbb;9144795;;complete;;64baa464e2675d998a27dba4;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x625;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;40;;;Number Entry;2;object-3
3;1689949836426;21/07/2023 14:30:36;1689953436426;1;21/07/2023 16:30:36;121969;7;questionnaire-igew;;30797502;63d13c076dd249ca3a6bffbb;9144795;;complete;;64baa464e2675d998a27dba4;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x625;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1689949838047;21/07/2023 14:30:38;1689953438047;1;21/07/2023 16:30:38;121969;7;questionnaire-igew;;30797503;62c423e2a70011a58059d198;9144798;;complete;;64baa46b6fddafca37bb10c7;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1680x1050;1680x939;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;34;;;Number Entry;2;object-3
3;1689949838047;21/07/2023 14:30:38;1689953438047;1;21/07/2023 16:30:38;121969;7;questionnaire-igew;;30797503;62c423e2a70011a58059d198;9144798;;complete;;64baa46b6fddafca37bb10c7;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1680x1050;1680x939;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1689949848254;21/07/2023 14:30:48;1689953448254;1;21/07/2023 16:30:48;121969;7;questionnaire-igew;;30797504;637545d6428d85daeedc3df5;9144793;;complete;;64baa46a92989893b95d5d24;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;49;;;Number Entry;2;object-3
3;1689949848254;21/07/2023 14:30:48;1689953448254;1;21/07/2023 16:30:48;121969;7;questionnaire-igew;;30797504;637545d6428d85daeedc3df5;9144793;;complete;;64baa46a92989893b95d5d24;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1689949839422;21/07/2023 14:30:39;1689953439422;1;21/07/2023 16:30:39;121969;7;questionnaire-igew;;30797505;62fbe4c86d484357b6adbc36;9144789;;complete;;64baa45f0fdcce59d79a4d45;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1440x735;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;32;;;Number Entry;2;object-3
3;1689949839422;21/07/2023 14:30:39;1689953439422;1;21/07/2023 16:30:39;121969;7;questionnaire-igew;;30797505;62fbe4c86d484357b6adbc36;9144789;;complete;;64baa45f0fdcce59d79a4d45;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1440x735;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1689949844188;21/07/2023 14:30:44;1689953444188;1;21/07/2023 16:30:44;121969;7;questionnaire-igew;;30797507;5d1a69d8f97a18001977e0d7;9144799;;complete;;64baa46ac6a7ce7ff3269f78;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1920x1080;1920x931;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;46;;;Number Entry;2;object-3
3;1689949844188;21/07/2023 14:30:44;1689953444188;1;21/07/2023 16:30:44;121969;7;questionnaire-igew;;30797507;5d1a69d8f97a18001977e0d7;9144799;;complete;;64baa46ac6a7ce7ff3269f78;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1920x1080;1920x931;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1689949899695;21/07/2023 14:31:39;1689953499695;1;21/07/2023 16:31:39;121969;7;questionnaire-igew;;30797520;5f0f59f3bc44f50f92845a05;9144792;;complete;;64baa4652fba42198beff951;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;2560x1440;1864x1297;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;41;;;Number Entry;2;object-3
3;1689949899695;21/07/2023 14:31:39;1689953499695;1;21/07/2023 16:31:39;121969;7;questionnaire-igew;;30797520;5f0f59f3bc44f50f92845a05;9144792;;complete;;64baa4652fba42198beff951;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;2560x1440;1864x1297;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1689949893697;21/07/2023 14:31:33;1689953493697;1;21/07/2023 16:31:33;121969;7;questionnaire-igew;;30797541;63ef94c96aa1debba6d1c407;9144803;;complete;;64baa4615cb2dd13e5f477bb;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x601;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;31;;;Number Entry;2;object-3
3;1689949893697;21/07/2023 14:31:33;1689953493697;1;21/07/2023 16:31:33;121969;7;questionnaire-igew;;30797541;63ef94c96aa1debba6d1c407;9144803;;complete;;64baa4615cb2dd13e5f477bb;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x601;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1689950087546;21/07/2023 14:34:47;1689953687546;1;21/07/2023 16:34:47;121969;7;questionnaire-igew;;30797599;5ba4d89abf3b9d000152023c;9144797;;complete;;64baa45ea5dd203e75a22330;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1097x549;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;54;;;Number Entry;2;object-3
3;1689950087546;21/07/2023 14:34:47;1689953687546;1;21/07/2023 16:34:47;121969;7;questionnaire-igew;;30797599;5ba4d89abf3b9d000152023c;9144797;;complete;;64baa45ea5dd203e75a22330;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1097x549;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1689950118867;21/07/2023 14:35:18;1689953718867;1;21/07/2023 16:35:18;121969;7;questionnaire-igew;;30797617;63ced717cb553d29a3beac43;9144820;;complete;;64baa460928b78092b9a4d37;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1280x800;1024x577;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;36;;;Number Entry;2;object-3
3;1689950118867;21/07/2023 14:35:18;1689953718867;1;21/07/2023 16:35:18;121969;7;questionnaire-igew;;30797617;63ced717cb553d29a3beac43;9144820;;complete;;64baa460928b78092b9a4d37;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1280x800;1024x577;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690024781675;22/07/2023 11:19:41;1690028381675;1;22/07/2023 13:19:41;121969;7;questionnaire-igew;;30806525;59b555702a78fd00010b86d4;9147133;;complete;;64bbc9430f17ba09de7fbe65;computer;Desktop or Laptop;Windows 10;Firefox 115.0;2560x1080;2107x954;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;24;;;Number Entry;2;object-3
3;1690024781675;22/07/2023 11:19:41;1690028381675;1;22/07/2023 13:19:41;121969;7;questionnaire-igew;;30806525;59b555702a78fd00010b86d4;9147133;;complete;;64bbc9430f17ba09de7fbe65;computer;Desktop or Laptop;Windows 10;Firefox 115.0;2560x1080;2107x954;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690024785850;22/07/2023 11:19:45;1690028385850;1;22/07/2023 13:19:45;121969;7;questionnaire-igew;;30806526;57655a2aea19ef00016351cf;9147134;;complete;;64bbc945dae1c11690f0c36d;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x722;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;50;;;Number Entry;2;object-3
3;1690024785850;22/07/2023 11:19:45;1690028385850;1;22/07/2023 13:19:45;121969;7;questionnaire-igew;;30806526;57655a2aea19ef00016351cf;9147134;;complete;;64bbc945dae1c11690f0c36d;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x722;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690024801330;22/07/2023 11:20:01;1690028401330;1;22/07/2023 13:20:01;121969;7;questionnaire-igew;;30806538;59e8a35a0fb3a90001bd999c;9147137;;complete;;64bbc9486bfe084126e698e8;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x969;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;24;;;Number Entry;2;object-3
3;1690024801330;22/07/2023 11:20:01;1690028401330;1;22/07/2023 13:20:01;121969;7;questionnaire-igew;;30806538;59e8a35a0fb3a90001bd999c;9147137;;complete;;64bbc9486bfe084126e698e8;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x969;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690024805921;22/07/2023 11:20:05;1690028405921;1;22/07/2023 13:20:05;121969;7;questionnaire-igew;;30806540;5ce5bcf74caf470001da7c33;9147139;;complete;;64bbc952f0968ba6493a7ec7;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1285x586;1280x581;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;27;;;Number Entry;2;object-3
3;1690024805921;22/07/2023 11:20:05;1690028405921;1;22/07/2023 13:20:05;121969;7;questionnaire-igew;;30806540;5ce5bcf74caf470001da7c33;9147139;;complete;;64bbc952f0968ba6493a7ec7;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1285x586;1280x581;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690024812561;22/07/2023 11:20:12;1690028412561;1;22/07/2023 13:20:12;121969;7;questionnaire-igew;;30806543;6035550d95c926d2e7f5f86b;9147140;;complete;;64bbc95326ee58a1709fb748;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x969;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;35;;;Number Entry;2;object-3
3;1690024812561;22/07/2023 11:20:12;1690028412561;1;22/07/2023 13:20:12;121969;7;questionnaire-igew;;30806543;6035550d95c926d2e7f5f86b;9147140;;complete;;64bbc95326ee58a1709fb748;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x969;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690024841692;22/07/2023 11:20:41;1690028441692;1;22/07/2023 13:20:41;121969;7;questionnaire-igew;;30806551;63eaace3d44d695631f32db0;9147138;;complete;;64bbc93ff31724fb90e317b6;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1366x768;1366x651;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;29;;;Number Entry;2;object-3
3;1690024841692;22/07/2023 11:20:41;1690028441692;1;22/07/2023 13:20:41;121969;7;questionnaire-igew;;30806551;63eaace3d44d695631f32db0;9147138;;complete;;64bbc93ff31724fb90e317b6;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1366x768;1366x651;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;MALE;;;Text Input;3;object-4
2;1690024851410;22/07/2023 11:20:51;1690028451410;1;22/07/2023 13:20:51;121969;7;questionnaire-igew;;30806552;629f2d6a8d790f69182e8b3e;9147132;;complete;;64bbc93eaa1ab4654eb7d2d2;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1707x1067;1707x916;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;38;;;Number Entry;2;object-3
3;1690024851411;22/07/2023 11:20:51;1690028451411;1;22/07/2023 13:20:51;121969;7;questionnaire-igew;;30806552;629f2d6a8d790f69182e8b3e;9147132;;complete;;64bbc93eaa1ab4654eb7d2d2;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1707x1067;1707x916;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690024857712;22/07/2023 11:20:57;1690028457712;1;22/07/2023 13:20:57;121969;7;questionnaire-igew;;30806559;5f0a14c3d362030c483654a3;9147136;;complete;;64bbc93a9fce51afc7b3065c;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x587;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;21;;;Number Entry;2;object-3
3;1690024857712;22/07/2023 11:20:57;1690028457712;1;22/07/2023 13:20:57;121969;7;questionnaire-igew;;30806559;5f0a14c3d362030c483654a3;9147136;;complete;;64bbc93a9fce51afc7b3065c;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x587;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690024889720;22/07/2023 11:21:29;1690028489720;1;22/07/2023 13:21:29;121969;7;questionnaire-igew;;30806567;634694c3bb371c8377659b72;9147142;;complete;;64bbc95254c89bd872641b11;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;27;;;Number Entry;2;object-3
3;1690024889720;22/07/2023 11:21:29;1690028489720;1;22/07/2023 13:21:29;121969;7;questionnaire-igew;;30806567;634694c3bb371c8377659b72;9147142;;complete;;64bbc95254c89bd872641b11;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690024888678;22/07/2023 11:21:28;1690028488678;1;22/07/2023 13:21:28;121969;7;questionnaire-igew;;30806569;5c5ca28d08ac630001cdaf6e;9147146;;complete;;64bbc95854c89bd872641b12;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x714;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;57;;;Number Entry;2;object-3
3;1690024888678;22/07/2023 11:21:28;1690028488678;1;22/07/2023 13:21:28;121969;7;questionnaire-igew;;30806569;5c5ca28d08ac630001cdaf6e;9147146;;complete;;64bbc95854c89bd872641b12;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x714;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690024897082;22/07/2023 11:21:37;1690028497082;1;22/07/2023 13:21:37;121969;7;questionnaire-igew;;30806574;63d13d214a2a7a3987f88f5b;9147149;;complete;;64bbc952b34f832a5d4141db;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;737x686;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;31;;;Number Entry;2;object-3
3;1690024897082;22/07/2023 11:21:37;1690028497082;1;22/07/2023 13:21:37;121969;7;questionnaire-igew;;30806574;63d13d214a2a7a3987f88f5b;9147149;;complete;;64bbc952b34f832a5d4141db;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;737x686;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690024903947;22/07/2023 11:21:43;1690028503947;1;22/07/2023 13:21:43;121969;7;questionnaire-igew;;30806577;5b421b9ac2e3810001763252;9147143;;complete;;64bbc93b4733761ad5d50201;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1366x768;1366x768;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;35;;;Number Entry;2;object-3
3;1690024903948;22/07/2023 11:21:43;1690028503948;1;22/07/2023 13:21:43;121969;7;questionnaire-igew;;30806577;5b421b9ac2e3810001763252;9147143;;complete;;64bbc93b4733761ad5d50201;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1366x768;1366x768;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690024910251;22/07/2023 11:21:50;1690028510251;1;22/07/2023 13:21:50;121969;7;questionnaire-igew;;30806580;637fa9a2ca0c2fa078910c4b;9147148;;complete;;64bbc96142adc5439e01f9a6;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1536x864;1536x747;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;36;;;Number Entry;2;object-3
3;1690024910251;22/07/2023 11:21:50;1690028510251;1;22/07/2023 13:21:50;121969;7;questionnaire-igew;;30806580;637fa9a2ca0c2fa078910c4b;9147148;;complete;;64bbc96142adc5439e01f9a6;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1536x864;1536x747;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690024918858;22/07/2023 11:21:58;1690028518858;1;22/07/2023 13:21:58;121969;7;questionnaire-igew;;30806583;5cdd4befd3651c001950e539;9147144;;complete;;64bbc95c71cd583bfb318992;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1300x730;1625x783;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;57;;;Number Entry;2;object-3
3;1690024918861;22/07/2023 11:21:58;1690028518861;1;22/07/2023 13:21:58;121969;7;questionnaire-igew;;30806583;5cdd4befd3651c001950e539;9147144;;complete;;64bbc95c71cd583bfb318992;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1300x730;1625x783;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690025114550;22/07/2023 11:25:14;1690028714550;1;22/07/2023 13:25:14;121969;7;questionnaire-igew;;30806586;637fbedd06b96e980ee37a6d;9147147;;complete;;64bbc974dae1c11690f0c37c;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1366x768;1366x695;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;25;;;Number Entry;2;object-3
3;1690025114553;22/07/2023 11:25:14;1690028714553;1;22/07/2023 13:25:14;121969;7;questionnaire-igew;;30806586;637fbedd06b96e980ee37a6d;9147147;;complete;;64bbc974dae1c11690f0c37c;computer;Desktop or Laptop;Windows 10;Chrome 107.0.0.0;1366x768;1366x695;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;MALE;;;Text Input;3;object-4
2;1690024943506;22/07/2023 11:22:23;1690028543506;1;22/07/2023 13:22:23;121969;7;questionnaire-igew;;30806590;62fa76a8d6bb71d857185b66;9147150;;complete;;64bbc9574760424f56c50ee8;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1280x800;1280x598;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;59;;;Number Entry;2;object-3
3;1690024943506;22/07/2023 11:22:23;1690028543506;1;22/07/2023 13:22:23;121969;7;questionnaire-igew;;30806590;62fa76a8d6bb71d857185b66;9147150;;complete;;64bbc9574760424f56c50ee8;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1280x800;1280x598;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690025083167;22/07/2023 11:24:43;1690028683167;1;22/07/2023 13:24:43;121969;7;questionnaire-igew;;30806609;63d5021468a31efc02740c1e;9147152;;complete;;64bbc94a7c8ac8a3b2f3a936;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x569;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;23;;;Number Entry;2;object-3
3;1690025083167;22/07/2023 11:24:43;1690028683167;1;22/07/2023 13:24:43;121969;7;questionnaire-igew;;30806609;63d5021468a31efc02740c1e;9147152;;complete;;64bbc94a7c8ac8a3b2f3a936;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x569;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690025244337;22/07/2023 11:27:24;1690028844337;1;22/07/2023 13:27:24;121969;7;questionnaire-igew;;30806640;561021e87ffc8a0005811358;9147145;;complete;;64bbc9796bfe084126e698fa;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;49;;;Number Entry;2;object-3
3;1690025244337;22/07/2023 11:27:24;1690028844337;1;22/07/2023 13:27:24;121969;7;questionnaire-igew;;30806640;561021e87ffc8a0005811358;9147145;;complete;;64bbc9796bfe084126e698fa;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690025407314;22/07/2023 11:30:07;1690029007314;1;22/07/2023 13:30:07;121969;7;questionnaire-igew;;30806660;6495b20dcbfda549afea6f6b;9147159;;complete;;64bbcb320e8f13de3ad5024a;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1710x1112;1710x991;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;47;;;Number Entry;2;object-3
3;1690025407314;22/07/2023 11:30:07;1690029007314;1;22/07/2023 13:30:07;121969;7;questionnaire-igew;;30806660;6495b20dcbfda549afea6f6b;9147159;;complete;;64bbcb320e8f13de3ad5024a;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1710x1112;1710x991;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690030861493;22/07/2023 13:01:01;1690034461493;1;22/07/2023 15:01:01;121969;7;questionnaire-igew;;30807313;634fde191ed73d0409412077;9147283;;complete;;64bbe0e2e7de7d63557fbe73;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x601;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;31;;;Number Entry;2;object-3
3;1690030861493;22/07/2023 13:01:01;1690034461493;1;22/07/2023 15:01:01;121969;7;questionnaire-igew;;30807313;634fde191ed73d0409412077;9147283;;complete;;64bbe0e2e7de7d63557fbe73;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x601;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690032419379;22/07/2023 13:26:59;1690036019379;1;22/07/2023 15:26:59;121969;7;questionnaire-igew;;30807483;5f4fbc7fd2fd0a0ad265d45c;9147325;;complete;;64bbe701c688867407b7d2bd;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1440x721;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;24;;;Number Entry;2;object-3
3;1690032419379;22/07/2023 13:26:59;1690036019379;1;22/07/2023 15:26:59;121969;7;questionnaire-igew;;30807483;5f4fbc7fd2fd0a0ad265d45c;9147325;;complete;;64bbe701c688867407b7d2bd;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1440x900;1440x721;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690032430545;22/07/2023 13:27:10;1690036030545;1;22/07/2023 15:27:10;121969;7;questionnaire-igew;;30807489;63d3fc195e9138cee8dfc55d;9147331;;complete;;64bbe6f93d23c87069c50f4b;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1680x1050;1680x939;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;25;;;Number Entry;2;object-3
