Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-uj56;order-jpm9;Page;Page ID;Page Counter;Question;Response Type;Key;Response;Tag;OptionOrder;Object Name;Object Number;Object ID
1;1678480845373;10/03/2023 20:40:45;1678480845373;0;10/03/2023 20:40:45;121969;4;questionnaire-igew;;28030619;11082;8322996;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1440x900;1440x789;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;19;;;Number Entry;2;object-3
2;1678480845373;10/03/2023 20:40:45;1678480845373;0;10/03/2023 20:40:45;121969;4;questionnaire-igew;;28030619;11082;8322996;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1440x900;1440x789;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
1;1678634777309;12/03/2023 15:26:17;1678634777309;0;12/03/2023 15:26:17;121969;4;questionnaire-igew;;28061789;9663;8330712;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1280x569;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;20;;;Number Entry;2;object-3
2;1678634777309;12/03/2023 15:26:17;1678634777309;0;12/03/2023 15:26:17;121969;4;questionnaire-igew;;28061789;9663;8330712;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1280x569;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
1;1678643476968;12/03/2023 17:51:16;1678643476968;0;12/03/2023 17:51:16;121969;4;questionnaire-igew;;28064690;11106;8331495;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 108.0.0.0;1440x900;1440x789;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;18;;;Number Entry;2;object-3
2;1678643476968;12/03/2023 17:51:16;1678643476968;0;12/03/2023 17:51:16;121969;4;questionnaire-igew;;28064690;11106;8331495;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 108.0.0.0;1440x900;1440x789;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
1;1678645000747;12/03/2023 18:16:40;1678645000747;0;12/03/2023 18:16:40;121969;4;questionnaire-igew;;28065226;9816;8331608;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1280x616;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;20;;;Number Entry;2;object-3
2;1678645000748;12/03/2023 18:16:40;1678645000748;0;12/03/2023 18:16:40;121969;4;questionnaire-igew;;28065226;9816;8331608;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1280x616;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
1;1678718594276;13/03/2023 14:43:14;1678718594276;0;13/03/2023 14:43:14;121969;4;questionnaire-igew;;28089023;9908;8338640;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1440x900;1440x732;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;19;;;Number Entry;2;object-3
2;1678718594276;13/03/2023 14:43:14;1678718594276;0;13/03/2023 14:43:14;121969;4;questionnaire-igew;;28089023;9908;8338640;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1440x900;1440x732;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
1;1678798288648;14/03/2023 12:51:28;1678798288648;0;14/03/2023 12:51:28;121969;4;questionnaire-igew;;28119389;9603;8348607;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 108.0.0.0;1470x956;1026x737;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;19;;;Number Entry;2;object-3
2;1678798288648;14/03/2023 12:51:28;1678798288648;0;14/03/2023 12:51:28;121969;4;questionnaire-igew;;28119389;9603;8348607;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 108.0.0.0;1470x956;1026x737;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
1;1678810179521;14/03/2023 16:09:39;1678810179521;0;14/03/2023 16:09:39;121969;4;questionnaire-igew;;28127293;9905;8351959;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1282x609;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;20;;;Number Entry;2;object-3
2;1678810179522;14/03/2023 16:09:39;1678810179522;0;14/03/2023 16:09:39;121969;4;questionnaire-igew;;28127293;9905;8351959;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1282x609;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
1;1678845479370;15/03/2023 01:57:59;1678845479370;0;15/03/2023 01:57:59;121969;4;questionnaire-igew;;28140958;11109;8356620;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 110.0.0.0;1440x900;1440x789;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;18;;;Number Entry;2;object-3
2;1678845479371;15/03/2023 01:57:59;1678845479371;0;15/03/2023 01:57:59;121969;4;questionnaire-igew;;28140958;11109;8356620;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 110.0.0.0;1440x900;1440x789;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
1;1678878168100;15/03/2023 11:02:48;1678878168100;0;15/03/2023 11:02:48;121969;4;questionnaire-igew;;28147583;9822;8359332;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1920x1080;1920x969;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;41;;;Number Entry;2;object-3
2;1678878168101;15/03/2023 11:02:48;1678878168101;0;15/03/2023 11:02:48;121969;4;questionnaire-igew;;28147583;9822;8359332;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1920x1080;1920x969;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
1;1678916373774;15/03/2023 21:39:33;1678916373774;0;15/03/2023 21:39:33;121969;4;questionnaire-igew;;28168798;9522;8368132;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1280x800;1280x689;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;19;;;Number Entry;2;object-3
2;1678916373774;15/03/2023 21:39:33;1678916373774;0;15/03/2023 21:39:33;121969;4;questionnaire-igew;;28168798;9522;8368132;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1280x800;1280x689;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1680265885437;31/03/2023 12:31:25;1680269485437;1;31/03/2023 14:31:25;121969;4;questionnaire-igew;;28580296;9528;8503067;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1512x982;1512x793;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;20;;;Number Entry;2;object-3
3;1680265885437;31/03/2023 12:31:25;1680269485437;1;31/03/2023 14:31:25;121969;4;questionnaire-igew;;28580296;9528;8503067;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1512x982;1512x793;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1680413929935;02/04/2023 05:38:49;1680417529935;1;02/04/2023 07:38:49;121969;4;questionnaire-igew;;28606883;10928;8513226;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1440x900;1180x764;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;21;;;Number Entry;2;object-3
3;1680413929935;02/04/2023 05:38:49;1680417529935;1;02/04/2023 07:38:49;121969;4;questionnaire-igew;;28606883;10928;8513226;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1440x900;1180x764;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
